,key
12537,reg_kab
12538,direction_northeast:1
12539,motorcycle:lanes:conditional
12540,note:cadastre
12541,scuba_diving:education
12542,name:asb
12543,metcouncil:fun_class
12544,desa_reg_
12545,season
12546,footprint
12547,alt_name:hr
12548,Emrat e rrugëve
12549,source:imagery:position
12550,old_name:2020-09-25
12551,recycling:glass_green
12552,leads_to_ref
12553,destroyed:water
12554,doctors
12555,source:proposed:oneway
12556,railway:maximum_current:ET420
12557,guideposted_leads_to_ref:forward
12558,callsign
12559,date:doubled
12560,description:nan-HJ
12561,cycleway:right:buffer:right
12562,direction_southwest:1
12563,education:staff_female
12564,old_name:gr
12565,pole:number
12566,lst:objnr
12567,ref:cdtc
12568,reg_desa
12569,start_date:fr
12570,reinforced
12571,seamark:berth:maximum_depth
12572,number_from_rosreestr
12573,Kedalaman Fondasi
12574,fire_hydrant
12575,cash_withdrawal:purchase_minimum
12576,destination:int_ref:to
12577,UNIT_ID
12578,official_name:sr-Latn
12579,rehabilitation_work
12580,drink:soy_milk
12581,payment:ec_cards
12582,Jenis Atap
12583,empty
12584,entry
12585,alt_name:tt
12586,description:nan
12587,name:sector
12588,benefice
12589,service:bicycle:chaintool
12590,power_supply:maxcurrent
12591,maxspeed:design
12592,tennis:fence
12593,construction:railway:kvb
12594,internet_access:provider
12595,motorcycle:oneway
12596,description:nan-POJ
12597,pole:position
12598,tennis:clubhouse
12599,source:loc_ref
12600,description:nan-TL
12601,sailboat
12602,parking:placement
12603,FayettevilleGIS:BLDG_SIZE
12604,FayettevilleGIS:BLDG_WALL
12605,public_transport:bkk
12606,Color
12607,FayettevilleGIS:PARCEL_KEY
12608,temporary:oneway
12609,tennis:benches
12610,handicap_men
12611,governance:facility_type
12612,building:abandoned
12613,geoedge:addr:city
12614,sidewalk:right:traffic_sign:forward
12615,proposed:emergency
12616,Nama Bangunan
12617,plant_count
12618,feature
12619,source:river
12620,generator:research
12621,stat_desa
12622,CLC:leisure
12623,addr:loc_street
12624,info:access
12625,sign_type
12626,tactile_pavement
12627,handicap_ladies
12628,School_Category_Description
12629,fire_station:team
12630,FayettevilleGIS:BLDG_HEIGH
12631,source:levels
12632,power:-2019
12633,Hidrodinamisasi
12634,was:access
12635,source:shelter
12636,railway:ouragan
12637,dam
12638,manmade
12639,destination:lang:cs
12640,dibavod:tok_id
12641,built_date
12642,lamp_ensemble
12643,construction:active_traffic_management
12644,boduble
12645,historic:railway:electrified
12646,headroom
12647,disused:outdoor_seating
12648,board:title:en
12649,health_specialty:psychotherapy
12650,toll:name
12651,audible:spl
12652,note:building
12653,payment:bankaxess
12654,storage_tank
12655,foot:summer
12656,was:usage
12657,watch:SlowRider
12658,payment:autosweep_rfid
12659,ekbtree
12660,emergency:phone:AU
12661,Karlsruhe:Das_Fest
12662,cycleway:right:est_width
12663,name:pag
12664,verified:name
12665,loc_name:es
12666,lamp_ensemble_type
12667,Mode
12668,junction:unsigned_ref
12669,last_open_pit
12670,url_1
12671,high_pressure_washer
12672,dismantled:electrified
12673,hst_number
12674,socket:sev1011_t23
12675,kiln:type
12676,School_Management_Description
12677,ref:CR:SINAC
12678,demolished_building
12679,playground:chess_table
12680,dismantled:frequency
12681,ref:actmapi:division_code
12682,source_ref:access
12683,BROADHAB
12684,disused:generator:source
12685,NBNPRIHAB
12686,phone:1
12687,dibavod:tok_naz
12688,seamark:anchor_berth:category
12689,trunks_number
12690,education:program_sports
12691,was:ref:end_date
12692,survey:note
12693,stairs:type
12694,CCC:id
12695,lst:skogsvärde
12696,postal_code:side:odd
12697,CCC:locality_status
12698,dibavod:orp
12699,uddisp
12700,express:name
12701,_CATEGORY_
12702,PRIHABTXT
12703,object:hamlet
12704,castle:tower
12705,education:staff_male
12706,authentication:phone_call:number
12707,diet:fruitarian
12708,handrail:colour
12709,construction:bicycle
12710,reoccurence
12711,proposed:station
12712,access_sign:foot
12713,sense
12714,building:obm
12715,dismantled:voltage
12716,dibavod:kraj
12717,place:locality
12718,name:eme
12719,ISTAT
12720,building_part
12721,postal_code:side:even
12722,suite
12723,dibavod:obec
12724,loc_name:de
12725,is_in:valley
12726,monitoring:pedestrian
12727,andymkg
12728,hgv:source
12729,PRIHAB
12730,ref:DETRO
12731,name:zn
12732,alt_name:ka
12733,web
12734,alt_name:my
12735,ref:university_of_chichester
12736,survey_point:verified_date
12737,FIXME:access
12738,brand:sr
12739,colour:back:forward
12740,dcgis:type
12741,official_name:th
12742,parking:lanes:left
12743,proposed:maxspeed:variable
12744,_FROM_DATE_
12745,railway:sop
12746,dcgis:status
12747,animal_shelter:release
12748,_UPDATE_
12749,old_addr:full
12750,razed:generator:source
12751,toilets:tank
12752,ref:IDFM
12753,_LONGUEUR_
12754,congregation
12755,seamark:beacon_cardinal:height
12756,turn:tilt
12757,was:name:fi
12758,ADDRESS_LA
12759,ref:bademiljø
12760,project:PDEVII
12761,adresse
12762,removed:description
12763,CodAdm
12764,removed:contact:facebook
12765,toilets:durability
12766,payment:paytm
12767,second_use
12768,intersects
12769,name:srn
12770,zone:paas
12771,rpn_ref
12772,source:imagery:mapping_date
12773,toilets:emptying
12774,toilets:technology
12775,historic:railway:usage
12776,suggested
12777,maxspeed:snowmobile
12778,ref:FFNVD
12779,payment:discover
12780,seamark:radio_station:callsign
12781,pier:housenumber
12782,is_in:secteur
12783,wikipedia:id
12784,resurfaced:date
12785,basin_type
12786,name:2011-2016
12787,area:railway
12788,access_1
12789,trolley_wire:backward
12790,source:placement
12791,health_specialty:orthopaedics
12792,construction:toll
12793,construction:bridge
12794,styleUrl
12795,construction:foot
12796,ambulance
12797,roadid
12798,old_name:ru_rm
12799,manoeuvre
12800,wetap:credit
12801,psv:forward
12802,parking:condition:both:capacity
12803,canvec:VALDATE
12804,ref:unit
12805,seamark:signal_station_traffic:channel
12806,buoy:shape
12807,playground:hopscotch
12808,child
12809,motorcycle:parking
12810,practicability:motorbike
12811,source:fixme
12812,canal_roof_others
12813,building_good
12814,colour:text:forward
12815,VCNUMBER
12816,VCNAME
12817,climbing:grade:french:mean
12818,authentication:short_message:text
12819,noi
12820,not
12821,alt_name:win
12822,parking:condition:right:3
12823,minweight
12824,households:2002
12825,ref:oktmo
12826,removed:waterway
12827,operator:long
12828,imagery
12829,households:date
12830,Street_2
12831,roller_skiing
12832,f_node
12833,bicycle:lanes:conditional
12834,population:2002
12835,addr:state:ar
12836,addr:state:en
12837,MODIFY_DAT
12838,cluster
12839,ref:USPS
12840,households:2002:date
12841,abandoned:bunker_type
12842,addr:plot:zh
12843,addr:plot:en
12844,railway:signal:departure:deactivated
12845,colour:arrow:forward
12846,walking_disability
12847,handrail:height
12848,company:size:FR
12849,school:second_cycle
12850,health_specialty:internal_medicine
12851,gulskogen:shop_num
12852,tickets:train
12853,school_category
12854,minspeed:motorcycle
12855,currency:NOK
12856,roof:type:height
12857,reservation:covid19
12858,network:train
12859,maxspeed:tilting:forward
12860,cycleway:oneside
12861,frontage
12862,alt_name:etymology:wikidata
12863,old_cuisine
12864,boat:parts
12865,public_water_point
12866,proposed:railway:cbtc
12867,men
12868,Lunghezza
12869,glacier:status
12870,temporary:maxspeed
12871,seamark:light:14:height
12872,DIM
12873,cycleway:left:est_width
12874,Northing
12875,xmas:description
12876,seamark:light:14:colour
12877,ref:department
12878,Etichetta
12879,official_name:nan
12880,railway:signal:crossing:height
12881,ref:FR:MontfortCommunaute:OC
12882,BPN_Tier_1
12883,BPN_Tier_2
12884,highway:barrier
12885,was:piste:difficulty
12886,Easting
12887,west_midlands_fare_zone
12888,goods:backward:conditional
12889,guest_capacity
12890,bus:service
12891,seamark:light:14:character
12892,historic:railway:service
12893,ref:LfKD
12894,proximity
12895,singletrail
12896,payment:fasttag
12897,minspeed:psv
12898,fuel:others
12899,cycleway:oneside:width
12900,razed:aeroway
12901,ref:nap
12902,GPS_Trail
12903,kerb:material
12904,ref:hagen
12905,id_parjard
12906,Tratto
12907,ref:polling_district
12908,Toponimo
12909,retreat
12910,waste_basket:type
12911,name:rcn_ref
12912,container:loading_type
12913,payment:ep_flazz
12914,range
12915,demolished:name:en
12916,umts:direction
12917,gay:men
12918,contamination
12919,monitoring:wind_direction
12920,highway:1986-1987
12921,tuman
12922,brand:linkedin
12923,ref:SMART
12924,nat_name:ja-Latn
12925,tactile_paving:across
12926,DUG
12927,playground:arranged_name
12928,service:location
12929,source1
12930,ref:FR:CTS
12931,payment:t_money
12932,ref:Herzogenrath
12933,official_name:ca
12934,seamark:light:14:sector_start
12935,name:FR:illenoo
12936,gender_type
12937,corridor5
12938,Cod_viaOld
12939,preserved:railway
12940,ref:Facilibus_Saint-Gervais
12941,decoration
12942,abandoned:wikipedia
12943,indigenous_group
12944,seamark:light:14:sector_end
12945,ref:miur
12946,gaelic_games:hurling
12947,source:coordinates
12948,ref:odot
12949,geoedge:monthly_household_income
12950,ref:LMF
12951,disused:healthcare:speciality
12952,date:end
12953,fuel:gasolina_comum
12954,expert:health
12955,monitoring:sky_brightness
12956,ref:anleggsreg
12957,milepost:state
12958,seamark:light:14:period
12959,cairn
12960,maxcyclewidth
12961,spring
12962,mindepth
12963,source:destination:forward:mapillary
12964,site:part
12965,car_parts
12966,fuel:gasolina_aditivada
12967,it:lo:sp_acq_ty
12968,fuel:gasoline_87
12969,gps_error
12970,contact:phone:US
12971,url:regiowiki
12972,CIRCULA
12973,railway:name:en
12974,Cod_via
12975,booth:door
12976,mlc
12977,completion
12978,hov:toll
12979,source:collection_times
12980,lsn_ref
12981,vhf:call_sign
12982,source:population:2002
12983,CCT
12984,motorcar:toll
12985,nod3
12986,source:payment
12987,CODCALLE
12988,collapsed:building
12989,current
12990,state_name
12991,not:network
12992,source:name:ta
12993,cycleworth
12994,seamark:light:14:range
12995,motorcycle_parking
12996,removed:voltage
12997,naturism
12998,species:uk
12999,bus:toll
13000,alamat
13001,brand:wikipedia:pnb
13002,designated:name
13003,SIZE_CODE
13004,safe_to_stop
13005,railway_site_passable
13006,payment:e_zpass:name
13007,sidewalk:left:est_width
13008,localwiki
13009,construction:tourism
13010,parking:disabled
13011,removed:network
13012,dcgis:commgar
13013,disease:covid19
13014,motorcycle:forward
13015,design:modified
13016,wall_type
13017,reuse:policy
13018,name:mnr
13019,material:note
13020,payment:online_payment
13021,was:denomination
13022,dtag-vzk
13023,top_up
13024,communication:aeronautical_mobile_service
13025,old_ref:-2021-08-31
13026,capacity:inpatients
13027,huoltoajo
13028,weather:sunshine_recorder
13029,toll:bus:conditional
13030,highway:-2022
13031,old_ref:penndot
13032,mobile:safaricom
13033,payment:cash:XLT-ZINN
13034,drink:hot_chocolate
13035,bridge:name:ja_kana
13036,old_name:1979
13037,edging
13038,public_transport_ticket
13039,Owner
13040,oneway:destination
13041,tenant_4
13042,vehicle:backward:conditional
13043,education:data_collection
13044,url:Genepedia
13045,surrey:objectid
13046,ref:wpd
13047,maxspeed:variable:default
13048,old_brand:wikipedia
13049,reg_name:ja
13050,razed:access
13051,illegal
13052,weather:snow_height_sensor
13053,bollard:count
13054,planned:landuse
13055,building:roof:oriel
13056,pictogram:bicycle
13057,ref:cui_dgcye
13058,boat:repair
13059,ant
13060,Slum
13061,temporary_amenity
13062,FI:huoltoajo
13063,age_group
13064,addr:complement
13065,election:type
13066,description:surface
13067,ref:place
13068,payment:dankort
13069,construction_start_date
13070,sidewalk:right:bicycle:oneway
13071,paving_stones:type
13072,addr:all
13073,was:craft
13074,polling_station:number
13075,switch:position
13076,canoe:all
13077,parking:condition:left:capacity:disabled
13078,abandoned:construction
13079,date:restart
13080,building:vacant
13081,ref:paas
13082,ref:realtime_id:ÉMKK
13083,udperm
13084,service:vehicle:suspension
13085,emergency:amenity:suit vulnerable groups
13086,playground:climb_wall
13087,payment:logpay
13088,ref:KK
13089,toll:motorcycle:conditional
13090,polling_station:id
13091,massgis:NameFamil
13092,osmarender:renderName
13093,demolished:building:part
13094,sorting_name:de
13095,addr:city:hsb
13096,animal:de
13097,alt_name:se
13098,CREATEDATE
13099,access:psv
13100,sport_3
13101,end_date:old_ref
13102,goods:lanes
13103,tram:lanes
13104,old_name:1944-2022
13105,service:vehicle:tyres_repair
13106,Implementi
13107,teryt:sympod
13108,maxweight:description
13109,harbour:pump-out
13110,railway:tracks
13111,overtaking:hgv:forward
13112,removed:bicycle
13113,recycling:pet
13114,roof:hip
13115,SOURCE1TXT
13116,restriction:hgv:conditional
13117,pharmacy:category
13118,source:name:es
13119,toll:hov:conditional
13120,note:old_ref
13121,recycling:refund_bottles
13122,CREATEDBY
13123,name:2016
13124,media:video_number
13125,source:maxspeed:url
13126,parking:lane:right:reason
13127,nhd:reachcode
13128,disused:ref:BVG
13129,ref:ogrn
13130,ref:doh
13131,ref:SIC
13132,canal:type_idn
13133,name:absent
13134,removed:maxspeed
13135,Funding_Ag
13136,loc_name:nl
13137,highway:2002-2009
13138,recycled
13139,school:CI:maternelle
13140,position:right
13141,alt_name:id
13142,pedestrian
13143,guard_rail:material
13144,direction_southeast:1
13145,reversible_lane
13146,tank_open
13147,PHABFEANOT
13148,ph:contributor
13149,language:be
13150,subdistric
13151,fcc:unique_system_identifier
13152,window:top:shape
13153,in_a_junction
13154,net:material
13155,traffic_sign:3:forward
13156,roof:min_height
13157,traffic:sensor:ref_1
13158,source:name:mapillary
13159,geographical_region
13160,old_name:1960
13161,INTERPQUAL
13162,disabled:conditional
13163,communication:4GX
13164,kelurahan
13165,SHAPE_LENG
13166,animals
13167,window:frame:colour
13168,S1HABCLASS
13169,S1HABTYPE
13170,bathroom
13171,route_marker:hiking:colour
13172,seasonal_flooded
13173,copier
13174,toilets:basement
13175,cycleway:left:buffer:left
13176,charge:motorcycle
13177,HABDEFVER
13178,Trail_Name
13179,catering
13180,ref:wien
13181,S1BOUNDARY
13182,tourism_2
13183,ref:mall
13184,ref:plot
13185,name_direction
13186,passenger_information
13187,paved:date:lanes:forward
13188,piste
13189,tiger 2010:way_id
13190,was:entrance
13191,ref_num
13192,practicability:4wd
13193,uhul:id
13194,ref:si:PZS
13195,pzs_scale
13196,long_name:en
13197,pitch:count
13198,old_name:-1991-04-01
13199,old_name:uk:-1990-12-18
13200,ref:FR:CD66
13201,floodplain_probability
13202,INCID
13203,dibavod:voda_typ
13204,name:lbe
13205,uhul:area
13206,S1HABID
13207,facility:blood_test
13208,S1CAPTDATE
13209,payment:ts3
13210,incline:right
13211,udpay
13212,PRIDET
13213,berries
13214,lights
13215,ref:polling_station
13216,old_name:-1990-12-18
13217,level_crossing:category
13218,old_name:en:-1990-12-18
13219,alt_name:fy
13220,operator:1992
13221,drying_system
13222,fire_hydrant:opening
13223,telecom:ref
13224,cycleway:separation:right
13225,post_box
13226,recycling:glass_white
13227,social_facility_for
13228,watch:80n
13229,fitness_station:parallel_bars
13230,atspm:approach_compass:backward
13231,animate
13232,ref:DFCI
13233,addr:approximate
13234,ref:gdot
13235,disused:water
13236,lst:barr_ha
13237,is_in:quarter:en
13238,ref:USCG
13239,description:2
13240,parking:condition:reason:right
13241,piste:lift:occupancy
13242,destination:country:lanes:forward
13243,crop_1
13244,ref:SWU
13245,source_id
13246,FR:ERP
13247,reflecting
13248,crossing:scramble
13249,logistics
13250,razed:tourism
13251,cobblestone
13252,seamark:notice:1:distance_start
13253,disused:brand:en
13254,source:roof:height
13255,sidewalk:right:tactile_paving
13256,H_F_name
13257,fcdot:last_update
13258,name:chm
13259,name:ru1
13260,name:alb
13261,network:note
13262,moulding_process
13263,duty_free
13264,geoedge:NICNO
13265,source:ref:mapillary
13266,bus_lane
13267,firing
13268,ref:statorg
13269,barbed_wire
13270,IJSN:tipoUnidad
13271,contact:phone:emergency
13272,capacity:brown
13273,wheelchair:start_date
13274,Household information by
13275,LAC
13276,source:maxstay
13277,note:DE
13278,naptan
13279,note_4
13280,fire
13281,railway:signal:main_repeated:deactivated
13282,seamark:radar_transponder:range
13283,riverbank
13284,parking:left:maxstay
13285,BS:transportation_availability
13286,obstruction:type
13287,roof:apex
13288,allocation:it
13289,capacity:green
13290,alt_name_1:en
13291,weather:ceilometer
13292,facility:urine_test
13293,pole:light:type
13294,trees:fr
13295,old:power
13296,capacity:white
13297,s
13298,description:el
13299,fuel:diesel_S10
13300,ref:relation
13301,disused:description
13302,cycleway:temporary
13303,ec:sede_tipo
13304,playground:basketball_backboards
13305,operator_id
13306,BS:capacity:persons
13307,ref:FR:BRGM
13308,disused:information
13309,waterpoint:drying
13310,nht_ref
13311,switch_level
13312,source:destination:date
13313,BS:communication_availability
13314,demolished:name:zh
13315,rf:category
13316,temporary:tourism
